,player_id,player_name,now_cost,position,team,gw1,gw2,gw3,gw4,gw5,gw6,gw7,gw8,gw9,gw10,gw11,gw12
612,613,Souček,57,MID,West Ham,1.0,2.0,3.0,-2.0,0.0,0.0,0.0,2.0,2.0,6.0,12.0,1
613,614,Ward-Prowse,56,MID,West Ham,2.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
614,615,Summerville,55,MID,West Ham,0.0,0.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,0
615,616,Álvarez,49,MID,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
616,617,Cornet,49,MID,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
617,618,G.Rodriguez,48,MID,West Ham,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
618,619,L.Guilherme,49,MID,West Ham,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
619,620,Earthy,45,MID,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
620,621,Irving,44,MID,West Ham,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0
621,622,Orford,44,MID,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
622,623,Potts,44,MID,West Ham,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,4.0,2
623,624,Bowen,76,FWD,West Ham,2.0,2.0,9.0,2.0,9.0,9.0,2.0,2.0,5.0,2.0,2.0,4
624,625,Füllkrug,56,FWD,West Ham,2.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1
625,626,Marshall,44,FWD,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
626,627,Johnstone,45,GKP,Wolves,0.0,0.0,0.0,3.0,0.0,2.0,3.0,1.0,2.0,2.0,2.0,1
627,628,José Sá,43,GKP,Wolves,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
628,629,Bentley,40,GKP,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
629,630,King,39,GKP,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
630,631,Agbadou,43,DEF,Wolves,0.0,4.0,1.0,4.0,3.0,1.0,1.0,0.0,0.0,-3.0,0.0,3
631,632,Doherty,44,DEF,Wolves,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0
632,633,H.Bueno,44,DEF,Wolves,1.0,0.0,1.0,4.0,1.0,2.0,8.0,1.0,1.0,1.0,1.0,1
633,634,Mosquera,43,DEF,Wolves,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,-3.0,0.0,0
634,635,R.Gomes,44,DEF,Wolves,1.0,0.0,7.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0
635,636,S.Bueno,44,DEF,Wolves,0.0,1.0,3.0,0.0,0.0,12.0,1.0,1.0,4.0,2.0,1.0,0
636,637,Toti,43,DEF,Wolves,0.0,-2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3
637,638,Hoever,39,DEF,Wolves,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
638,639,Meupiyou,40,DEF,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
639,640,Pedro Lima,40,DEF,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
640,641,Pond,39,DEF,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
641,642,Hee Chan,57,MID,Wolves,1.0,1.0,7.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1
642,643,André,53,MID,Wolves,4.0,1.0,2.0,1.0,1.0,5.0,3.0,4.0,2.0,1.0,1.0,4
643,644,Bellegarde,52,MID,Wolves,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1
644,645,Fer López,52,MID,Wolves,1.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0
645,646,Gomes,53,MID,Wolves,2.0,1.0,2.0,3.0,4.0,2.0,4.0,2.0,1.0,1.0,2.0,3
646,647,Guedes,55,MID,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
647,648,Munetsi,54,MID,Wolves,2.0,2.0,5.0,0.0,1.0,4.0,5.0,4.0,8.0,4.0,0.0,2
648,649,B.Traore,50,MID,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
649,650,Chirewa,43,MID,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
650,651,Edozie,43,MID,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
651,652,Gonzalez,44,MID,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
652,653,Hodge,45,MID,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
653,654,Strand Larsen,63,FWD,Wolves,2.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,6.0,2.0,2.0,2
654,655,Fábio Silva,49,FWD,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
655,656,Kalajdžić,49,FWD,Wolves,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
656,657,Chiwome,44,FWD,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
657,658,Fraser,43,FWD,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
658,659,Walker-Peters,43,DEF,West Ham,0.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,0
659,660,Stach,48,MID,Leeds,8.0,2.0,3.0,1.0,15.0,2.0,2.0,2.0,0.0,1.0,4.0,4
660,661,Ekitiké,85,FWD,Liverpool,11.0,9.0,2.0,2.0,8.0,0.0,1.0,1.0,2.0,2.0,1.0,1
661,662,Mosquera,54,DEF,Arsenal,0.0,1.0,2.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1
662,663,J.Arias,50,MID,Wolves,1.0,1.0,2.0,1.0,1.0,5.0,3.0,2.0,2.0,1.0,0.0,1
663,664,Lecomte,39,GKP,Fulham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
664,665,Perri,45,GKP,Leeds,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1
665,666,Gyökeres,88,FWD,Arsenal,1.0,12.0,1.0,6.0,2.0,2.0,2.0,2.0,2.0,7.0,0.0,0
666,667,Aznou,43,DEF,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
667,668,Xhaka,52,MID,Sunderland,3.0,4.0,4.0,5.0,4.0,9.0,3.0,5.0,2.0,10.0,3.0,2
668,669,Ndoye,56,MID,Nott'm Forest,9.0,7.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,5.0,3
669,670,Roefs,47,GKP,Sunderland,8.0,1.0,8.0,10.0,2.0,10.0,2.0,7.0,4.0,2.0,2.0,3
670,671,Wilson,58,FWD,West Ham,1.0,1.0,7.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,7.0,12
671,672,Hato,47,DEF,Chelsea,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0
672,673,J.Palhinha,55,MID,Spurs,1.0,11.0,1.0,3.0,4.0,9.0,1.0,9.0,5.0,4.0,3.0,8
673,674,Ramsdale,48,GKP,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
674,675,Gunn,40,GKP,Nott'm Forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
675,676,Ugochukwu,50,MID,Burnley,1.0,3.0,2.0,-1.0,0.0,1.0,7.0,10.0,2.0,2.0,5.0,2
676,677,Guessand,62,MID,Aston Villa,0.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,0
677,678,Masuaku,39,DEF,Sunderland,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
678,679,Hermansen,43,GKP,West Ham,1.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
679,680,Broja,52,FWD,Burnley,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1
680,681,Šeško,72,FWD,Man Utd,1.0,1.0,1.0,2.0,1.0,8.0,9.0,1.0,4.0,2.0,1.0,0
681,682,Møller Wolfe,43,DEF,Wolves,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
682,683,Alderete,41,DEF,Sunderland,4.0,1.0,4.0,9.0,4.0,17.0,0.0,6.0,0.0,0.0,0.0,0
683,684,Thiaw,49,DEF,Newcastle,0.0,1.0,0.0,0.0,7.0,3.0,8.0,1.0,2.0,1.0,3.0,4
684,685,Diakité,45,DEF,Bournemouth,0.0,10.0,6.0,0.0,5.0,3.0,2.0,3.0,0.0,1.0,0.0,0
685,686,Ngumoha,44,MID,Liverpool,0.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
686,687,Rees-Dottin,44,MID,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
687,688,Wright,40,GKP,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
688,689,Seung soo,44,MID,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
689,690,Cardines,44,MID,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
690,691,Calvert-Lewin,55,FWD,Leeds,,0.0,1.0,2.0,11.0,2.0,2.0,2.0,2.0,2.0,1.0,1
691,692,Leoni,49,DEF,Liverpool,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
692,693,Hutchinson,54,MID,Nott'm Forest,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,8.0,4
693,694,Mukiele,42,DEF,Sunderland,,0.0,4.0,10.0,4.0,6.0,3.0,17.0,2.0,1.0,4.0,4
694,695,Tchatchoua,45,DEF,Wolves,,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,3.0,1
695,696,Kalimuendo,60,FWD,Nott'm Forest,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
696,697,Adli,54,MID,Bournemouth,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1
697,698,Okafor,55,MID,Leeds,,1.0,0.0,2.0,8.0,2.0,8.0,0.0,4.0,2.0,2.0,2
698,699,Douglas Luiz,50,MID,Nott'm Forest,,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0
699,700,Dowman,43,MID,Arsenal,,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
700,701,Rowe,40,DEF,Aston Villa,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
701,702,Burrowes,44,MID,Aston Villa,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
702,703,Proctor,40,GKP,Aston Villa,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
703,704,Onyango,45,MID,Everton,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
704,705,Campbell,39,DEF,Everton,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
705,706,Justin,39,DEF,Leeds,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
706,707,Dibling,54,MID,Everton,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
707,708,M.Fernandes,55,MID,West Ham,,,3.0,2.0,2.0,2.0,4.0,1.0,6.0,7.0,1.0,4
708,709,Krejčí,45,DEF,Wolves,,,0.0,1.0,7.0,2.0,2.0,-1.0,4.0,1.0,1.0,1
709,710,Patterson,39,DEF,Aston Villa,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
710,711,Harriman-Annous,45,MID,Arsenal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
711,712,Yeremy,58,MID,Crystal Palace,,,1.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,8
712,713,A.Jimenez,45,DEF,Bournemouth,,,,0.0,0.0,0.0,1.0,1.0,6.0,1.0,-1.0,1
713,714,Woltemade,74,FWD,Newcastle,,,,9.0,2.0,7.0,6.0,8.0,2.0,1.0,5.0,2
714,715,John,40,GKP,Nott'm Forest,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
715,716,Savona,45,DEF,Nott'm Forest,,,,0.0,0.0,0.0,1.0,1.0,1.0,7.0,2.0,12
716,717,Xavi,66,MID,Spurs,,,,6.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,1
717,718,S.Magassa,50,MID,West Ham,,,,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0
718,719,Lindelöf,45,DEF,Aston Villa,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
719,720,Tolu,55,FWD,Wolves,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1
720,721,Milosavljević,45,DEF,Bournemouth,,,,4.0,0.0,0.0,1.0,0.0,6.0,0.0,2.0,0
721,722,Florentino,50,MID,Burnley,,,,1.0,3.0,4.0,4.0,8.0,2.0,2.0,4.0,2
722,723,Canvot,45,DEF,Crystal Palace,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1
723,724,Geertruida,45,DEF,Sunderland,,,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2
724,725,Hincapie,54,DEF,Arsenal,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2
725,726,Kolo Muani,69,FWD,Spurs,,,,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1
726,727,Chukwueze,53,MID,Fulham,,,,0.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,4
727,728,Röhl,50,MID,Everton,,,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0
728,729,Cuiabano,45,DEF,Nott'm Forest,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
729,730,Brobbey,55,FWD,Sunderland,,,,1.0,0.0,1.0,1.0,0.0,4.0,1.0,5.0,1
730,731,Kevin,59,MID,Fulham,,,,1.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,3
731,732,Uche,55,FWD,Crystal Palace,,,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
732,733,Lammens,50,GKP,Man Utd,,,,0.0,0.0,0.0,9.0,3.0,2.0,1.0,1.0,2
733,734,Bakwa,59,MID,Nott'm Forest,,,,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0
734,735,Traoré,55,MID,Sunderland,,,,0.0,0.0,1.0,0.0,3.0,5.0,2.0,2.0,3
735,736,Donnarumma,57,GKP,Man City,,,,6.0,1.0,2.0,6.0,6.0,2.0,2.0,6.0,1
736,737,Kusi-Asare,45,FWD,Fulham,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
737,738,Fabianski,45,GKP,West Ham,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
738,739,Mukasa,45,MID,Man City,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
739,740,Mfuni,40,DEF,Man City,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
740,741,Gray,45,FWD,Leeds,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
741,742,McAidoo,45,MID,Man City,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
742,743,Emenalo,45,MID,Chelsea,,,,,,,0.0,0.0,0.0,0.0,0.0,0
743,744,Oriola,45,MID,Brighton,,,,,,,,0.0,0.0,1.0,0.0,0
744,745,Byfield,40,DEF,Spurs,,,,,,,,0.0,0.0,0.0,0.0,0
745,746,Morrison,45,MID,Liverpool,,,,,,,,,0.0,0.0,0.0,0
746,747,Mayers,40,DEF,West Ham,,,,,,,,,,0.0,0.0,0
747,748,Dasilva,50,MID,Brentford,,,,,,,,,,,0.0,0
748,749,Mané,45,FWD,Wolves,,,,,,,,,,,1.0,0
749,750,Rowswell,40,DEF,Spurs,,,,,,,,,,,0.0,0
750,751,Akhamrich,45,MID,Spurs,,,,,,,,,,,0.0,0
751,752,Golambeckis,40,DEF,West Ham,,,,,,,,,,,0.0,0
752,753,Ruddy,40,GKP,Newcastle,,,,,,,,,,,,0
753,754,George Hemmings,45,MID,Aston Villa,,,,,,,,,,,,0
754,755,Lacey,45,MID,Man Utd,,,,,,,,,,,,0
